user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level,activity_intensity,stress_sleep_ratio,health_score
5600,63.9,95.5,2137.6,3.7,Highly_Active,8,136592.64,2.1622,0.580750
5601,54.1,98.4,1515.9,8.1,Sedentary,6,82010.19,0.7407,0.817350
5602,49.2,100.0,8907.4,6.5,Highly_Active,9,438244.08,1.3846,0.673750
5603,51.7,93.5,928.6,7.6,Sedentary,7,48008.62,0.9211,0.749000
5604,72.0,97.8,10808.9,6.8,Active,2,778240.80,0.2941,0.886200
5605,101.9,96.8,8819.4,6.1,Highly_Active,2,898696.86,0.3279,0.855950
5606,81.9,100.0,14056.6,5.9,Highly_Active,8,1151235.54,1.3559,0.681250
5607,61.0,97.7,5292.9,6.1,Sedentary,4,322866.90,0.6557,0.799550
5608,99.6,100.0,2897.9,5.1,Sedentary,5,288630.84,0.9804,0.741250
5609,62.9,100.0,7829.9,7.3,Sedentary,6,492500.71,0.8219,0.793750
5610,64.7,97.7,1726.2,6.2,Highly_Active,6,111685.14,0.9677,0.743300
5611,90.5,97.8,3230.0,8.0,Highly_Active,2,292315.00,0.2500,0.931200
5612,60.1,97.4,7142.4,6.4,Highly_Active,7,429258.24,1.0938,0.719600
5613,78.0,98.9,556.0,7.2,Sedentary,6,43368.00,0.8333,0.785600
5614,67.8,97.6,7182.2,6.6,Highly_Active,6,486953.16,0.9091,0.757900
5615,96.1,98.0,5269.8,6.7,Active,10,506427.78,1.4925,0.643250
5616,83.5,98.9,3531.6,8.3,Active,7,294888.60,0.8434,0.796850
5617,75.2,98.9,8666.2,0.0,Highly_Active,3,651698.24,NULL,0.605600
5618,63.3,96.7,3575.9,4.6,Active,3,226354.47,0.6522,0.769300
5619,57.5,97.9,1056.1,3.7,Active,8,60725.75,2.1622,0.590350
5620,86.4,100.0,11379.1,4.5,Sedentary,5,983154.24,1.1111,0.718750
5621,76.1,96.7,322.0,8.0,Active,1,24504.20,0.1250,0.956800
5622,51.6,94.5,12887.3,4.8,Sedentary,8,664984.68,1.6667,0.618000
5623,67.2,95.8,2918.7,10.1,Active,5,196136.64,0.4950,0.911950
5624,50.9,93.7,1749.9,7.8,Sedentary,4,89069.91,0.5128,0.847300
5625,57.7,98.9,306.0,7.0,Sedentary,3,17656.20,0.4286,0.868100
5626,89.2,99.2,17662.5,5.9,Sedentary,4,1575495.00,0.6780,0.798050
5627,94.9,97.1,1954.0,7.3,Sedentary,4,185434.60,0.5479,0.842150
5628,91.9,95.0,1365.1,7.1,Active,10,125452.69,1.4085,0.646250
5629,93.7,99.0,559.2,6.9,Active,5,52397.04,0.7246,0.804750
5630,64.6,98.2,3593.1,6.5,Active,1,232114.26,0.1538,0.906550
5631,40.0,98.9,8612.5,6.0,Sedentary,2,344500.00,0.3333,0.860600
5632,77.4,100.0,5767.5,5.2,Highly_Active,6,446404.50,1.1538,0.715000
5633,0.0,100.0,5021.8,7.6,Highly_Active,5,0.00,0.6579,0.835000
5634,81.7,100.0,5996.6,5.1,Highly_Active,4,489922.22,0.7843,0.771250
5635,83.0,96.0,6580.2,6.8,Sedentary,6,546156.60,0.8824,0.759000
5636,81.0,97.2,12785.6,7.1,Sedentary,7,1035633.60,0.9859,0.745050
5637,74.9,100.0,8183.2,9.4,Active,3,612921.68,0.3191,0.962500
5638,79.1,97.6,13613.9,7.2,Highly_Active,6,1076859.49,0.8333,0.780400
5639,70.7,100.0,159.5,6.3,Highly_Active,4,11276.65,0.6349,0.816250
5640,65.2,95.3,1282.9,6.2,Active,2,83645.08,0.3226,0.853700
5641,85.3,97.7,7422.5,3.2,Sedentary,2,633139.25,0.6250,0.750800
5642,66.4,96.7,16428.0,5.2,Active,4,1090819.20,0.7692,0.761800
5643,99.1,96.4,5259.8,5.8,Sedentary,10,521246.18,1.7241,0.603100
5644,63.0,100.0,14308.6,5.5,Active,2,901441.80,0.3636,0.846250
5645,66.2,96.1,11456.7,7.9,Highly_Active,5,758433.54,0.6329,0.830650
5646,97.0,100.0,454.6,5.8,Highly_Active,1,44096.20,0.1724,0.887500
5647,74.5,100.0,351.7,5.8,Sedentary,3,26201.65,0.5172,0.827500
5648,93.2,98.4,6017.2,5.3,Sedentary,1,560803.04,0.1887,0.862350
5649,61.7,97.3,1599.6,4.8,Highly_Active,4,98695.32,0.8333,0.749200
5650,76.7,99.0,4650.3,8.1,Highly_Active,10,356678.01,1.2346,0.699750
5651,78.9,95.4,763.1,7.0,Highly_Active,5,60208.59,0.7143,0.794100
5652,75.9,95.0,10548.3,7.2,Sedentary,3,800615.97,0.4167,0.860000
5653,79.9,98.9,4020.2,5.1,Sedentary,2,321213.98,0.3922,0.826850
5654,69.4,99.1,3638.0,7.2,Highly_Active,7,252477.20,0.9722,0.756400
5655,111.1,96.4,642.6,7.6,Active,8,71392.86,1.0526,0.730600
5656,64.7,97.4,3424.5,4.9,Active,8,221565.15,1.6327,0.633350
5657,78.1,98.0,755.4,6.7,Active,3,58996.74,0.4478,0.853250
5658,58.1,100.0,1649.9,9.2,Highly_Active,1,95859.19,0.1087,1.015000
5659,60.2,99.4,8654.5,6.4,Highly_Active,2,521000.90,0.3125,0.877600
5660,83.1,98.5,5099.6,7.1,Active,8,423776.76,1.1268,0.720250
5661,61.3,100.0,4040.6,7.7,Active,2,247688.78,0.2597,0.928750
5662,58.7,99.7,7913.2,5.7,Active,7,464504.84,1.2281,0.702550
5663,0.0,98.6,2992.8,6.5,Active,3,0.00,0.4615,0.848150
5664,68.8,98.5,7763.6,6.3,Sedentary,7,534135.68,1.1111,0.720250
5665,80.4,98.6,6050.8,7.0,Active,9,486484.32,1.2857,0.686900
5666,58.9,96.3,12257.2,8.8,Highly_Active,6,721949.08,0.6818,0.835200
5667,42.9,98.0,1955.3,3.1,Active,9,83882.37,2.9032,0.538250
5668,66.6,98.6,3616.8,6.9,Active,8,240878.88,1.1594,0.713150
5669,72.6,98.0,994.2,7.5,Sedentary,4,72178.92,0.5333,0.853250
5670,81.1,98.8,1794.6,4.3,Active,3,145542.06,0.6977,0.766450
5671,53.8,98.2,13307.2,7.3,Active,8,715927.36,1.0959,0.726550
5672,73.5,97.9,11852.7,6.5,Sedentary,10,871173.45,1.5385,0.635350
5673,83.1,96.6,2040.4,6.7,Active,10,169557.24,1.4925,0.637650
5674,75.6,99.1,9671.3,7.9,Highly_Active,9,731150.28,1.1392,0.722650
5675,68.2,99.2,19899.4,6.1,Highly_Active,8,1357139.08,1.3115,0.685550
5676,76.3,100.0,1377.2,5.6,Active,8,105080.36,1.4286,0.670000
5677,111.3,98.2,5256.7,5.4,Highly_Active,1,585070.71,0.1852,0.865300
5678,56.8,93.8,2478.5,9.2,Highly_Active,9,140778.80,0.9783,0.750200
5679,100.4,96.2,166.8,5.2,Highly_Active,3,16746.72,0.5769,0.789800
5680,76.5,98.3,8343.6,5.9,Sedentary,1,638285.40,0.1695,0.884450
5681,63.2,100.0,1302.5,6.7,Active,5,82318.00,0.7463,0.801250
5682,58.9,100.0,4519.4,8.0,Active,1,266192.66,0.1250,0.970000
5683,80.9,96.8,11631.1,5.9,Highly_Active,6,940955.99,1.0169,0.728450
5684,75.7,98.7,746.2,5.5,Highly_Active,6,56487.34,1.0909,0.721050
5685,91.1,98.2,11936.2,5.0,Active,7,1087387.82,1.4000,0.670300
5686,89.5,95.3,5383.2,5.1,Active,6,481796.40,1.1765,0.692450
5687,58.0,97.9,3191.5,8.0,Active,4,185107.00,0.5000,0.871600
5688,70.7,97.8,10909.4,3.5,Sedentary,1,771294.58,0.2857,0.792450
5689,95.9,94.8,1658.4,6.7,Sedentary,7,159040.56,1.0448,0.720450
5690,83.2,100.0,21080.9,5.0,Active,2,1753930.88,0.4000,0.827500
5691,86.2,96.2,3812.9,5.3,Active,8,328671.98,1.5094,0.643550
5692,57.5,97.1,8221.8,4.5,Active,1,472753.50,0.2222,0.827150
5693,64.5,95.0,4361.6,3.9,Sedentary,6,281323.20,1.5385,0.646250
5694,59.2,97.4,3945.6,7.4,Highly_Active,2,233579.52,0.2703,0.907100
5695,93.3,95.9,2037.2,7.6,Sedentary,6,190070.76,0.7895,0.788600
5696,41.4,97.2,2313.8,5.9,Highly_Active,4,95791.32,0.6780,0.790050
5697,93.3,100.0,960.9,8.0,Sedentary,1,89651.97,0.1250,0.970000
5698,69.8,100.0,9358.6,3.4,Active,2,653230.28,0.5882,0.767500
5699,118.3,95.6,253.7,5.8,Active,8,30012.71,1.3793,0.659900
5700,74.2,93.6,11042.6,9.2,Active,9,819360.92,0.9783,0.749400
5701,72.4,98.0,4871.9,5.6,Sedentary,7,352725.56,1.2500,0.692000
5702,79.9,98.1,2774.0,5.2,Active,8,221642.60,1.5385,0.647400
5703,60.3,94.3,460.8,9.4,Sedentary,2,27786.24,0.2128,0.969700
5704,69.7,99.2,5431.1,7.4,Highly_Active,4,378547.67,0.5405,0.854300
5705,81.8,97.1,655.1,5.9,Active,6,53587.18,1.0169,0.729650
5706,65.7,95.9,417.5,7.0,Active,7,27429.75,1.0000,0.736100
5707,81.5,100.0,30634.9,5.7,Sedentary,6,2496744.35,1.0526,0.733750
5708,71.2,97.3,15802.8,8.3,Active,8,1125159.36,0.9639,0.760450
5709,59.5,94.9,1980.6,5.1,Active,7,117845.70,1.3725,0.660850
5710,64.3,100.0,3150.4,4.3,Highly_Active,1,202570.72,0.2326,0.831250
5711,93.4,97.9,8560.5,6.1,Active,5,799550.70,0.8197,0.770350
5712,45.1,96.1,754.1,6.6,Sedentary,6,34009.91,0.9091,0.751900
5713,72.5,97.3,2301.8,7.3,Sedentary,5,166880.50,0.6849,0.812950
5714,66.4,98.0,10072.6,8.6,Sedentary,5,668820.64,0.5814,0.864500
5715,86.2,98.2,448.9,5.3,Sedentary,10,38695.18,1.8868,0.591550
5716,110.2,97.0,2124.5,0.0,Sedentary,6,234119.90,NULL,0.508000
5717,90.9,97.9,25216.8,9.5,Highly_Active,7,2292207.12,0.7368,0.837850
5718,81.6,98.5,686.9,7.9,Highly_Active,1,56051.04,0.1266,0.960250
5719,92.2,99.1,3226.5,9.1,Active,5,297483.30,0.5495,0.887650
5720,0.0,100.0,1535.2,6.5,Active,5,0.00,0.7692,0.793750
5721,76.2,99.7,664.5,6.4,Active,9,50634.90,1.4063,0.668800
5722,94.1,98.6,17039.8,4.5,Highly_Active,4,1603445.18,0.8889,0.743150
5723,88.1,96.8,2716.0,6.4,Active,2,239279.60,0.3125,0.867200
5724,48.1,96.1,2211.5,9.6,Sedentary,5,106373.15,0.5208,0.894400
5725,95.1,99.8,14646.8,8.0,Sedentary,3,1392910.68,0.3750,0.909200
5726,74.4,97.1,9170.4,0.0,Active,6,682277.76,NULL,0.508400
5727,72.2,95.0,1531.6,8.2,Active,3,110581.52,0.3659,0.897500
5728,78.7,95.4,1690.3,5.2,Sedentary,5,133026.61,0.9615,0.726600
5729,105.4,97.9,7652.7,5.9,Sedentary,3,806594.58,0.5085,0.822850
5730,68.7,100.0,13560.4,7.2,Highly_Active,7,931599.48,0.9722,0.760000
5731,55.4,97.1,4976.4,8.0,Active,9,275692.56,1.1250,0.718400
5732,81.4,99.5,5960.6,5.6,Active,2,485192.84,0.3571,0.848000
5733,70.9,94.5,14613.4,7.6,Sedentary,8,1036090.06,1.0526,0.723000
5734,51.0,96.5,7264.9,7.6,Highly_Active,2,370509.90,0.2632,0.911000
5735,90.8,99.7,952.6,6.4,Sedentary,2,86496.08,0.3125,0.878800
5736,67.7,99.1,1894.8,7.5,Highly_Active,1,128277.96,0.1333,0.947650
5737,65.9,98.2,3337.8,3.1,Active,7,219961.02,2.2581,0.599050
5738,69.2,100.0,2862.6,6.4,Highly_Active,2,198091.92,0.3125,0.880000
5739,60.1,91.9,1673.0,6.0,Highly_Active,1,100547.30,0.1667,0.862600
5740,55.4,98.8,1751.1,6.3,Sedentary,8,97010.94,1.2698,0.691450
5741,92.3,98.3,6016.6,8.4,Highly_Active,6,555332.18,0.7143,0.828200
5742,64.0,98.3,9687.9,2.5,Sedentary,1,620025.60,0.4000,0.756950
5743,66.1,96.8,16289.7,5.2,Active,8,1076749.17,1.5385,0.642200
5744,79.2,95.7,7834.1,8.2,Sedentary,7,620460.72,0.8537,0.780300
5745,78.6,100.0,3681.2,4.3,Sedentary,5,289342.32,1.1628,0.711250
5746,82.7,99.0,468.1,6.7,Sedentary,9,38711.87,1.3433,0.677250
5747,72.2,95.2,2084.6,4.7,Highly_Active,8,150508.12,1.7021,0.617050
5748,81.9,100.0,13420.4,6.2,Highly_Active,8,1099130.76,1.2903,0.692500
5749,89.0,97.5,8072.6,5.3,Highly_Active,1,718461.40,0.1887,0.858750
5750,62.8,99.5,2632.0,6.9,Sedentary,3,165289.60,0.4348,0.866750
5751,57.5,96.6,1902.8,4.8,Highly_Active,9,109411.00,1.8750,0.596400
5752,79.0,99.6,7146.7,4.2,Highly_Active,5,564589.30,1.1905,0.705900
5753,68.6,94.7,632.3,5.3,Highly_Active,2,43375.78,0.3774,0.817550
5754,66.8,97.0,6257.1,7.6,Active,4,417974.28,0.5263,0.853000
5755,70.6,98.2,22164.5,8.0,Highly_Active,8,1564813.70,1.0000,0.752800
5756,94.1,93.8,4190.6,6.4,Active,5,394335.46,0.7813,0.765200
5757,79.1,98.6,11090.9,7.5,Highly_Active,10,877290.19,1.3333,0.675650
5758,67.2,97.8,8559.0,2.9,Sedentary,3,575164.80,1.0345,0.709950
5759,85.8,100.0,14011.1,8.1,Active,7,1202152.38,0.8642,0.793750
5760,89.9,98.3,30.3,4.5,Sedentary,7,2723.97,1.5556,0.651950
5761,82.9,96.8,4588.9,0.0,Sedentary,7,380419.81,NULL,0.477200
5762,263.4,100.0,10180.4,5.2,Sedentary,1,2681517.36,0.1923,0.865000
5763,70.9,98.4,495.3,0.0,Sedentary,2,35116.77,NULL,0.633600
5764,70.0,98.7,4759.6,0.0,Highly_Active,6,333172.00,NULL,0.514800
5765,100.8,94.7,528.5,5.8,Active,8,53272.80,1.3793,0.656300
5766,0.0,98.7,6540.4,5.7,Highly_Active,3,0.00,0.5263,0.818550
5767,89.1,98.8,1004.2,7.8,Active,7,89474.22,0.8974,0.777700
5768,79.4,91.8,9767.4,8.0,Active,5,775531.56,0.6250,0.817200
5769,93.3,98.4,2448.4,5.3,Sedentary,6,228435.72,1.1321,0.712350
5770,85.0,93.7,17693.6,7.1,Active,2,1503956.00,0.2817,0.881050
5771,57.9,97.3,302.8,3.5,Active,5,17532.12,1.4286,0.670450
5772,72.5,99.4,5035.3,0.0,Active,1,365059.25,NULL,0.667600
5773,102.7,95.4,8331.1,0.0,Sedentary,6,855603.97,NULL,0.501600
5774,0.0,97.4,6091.4,6.1,Highly_Active,6,0.00,0.9836,0.738350
5775,46.4,97.1,2247.3,7.7,Active,5,104274.72,0.6494,0.827150
5776,70.9,99.3,4630.5,7.1,Active,1,328302.45,0.1408,0.933450
5777,59.1,99.4,1997.7,6.6,Highly_Active,9,118064.07,1.3636,0.675100
5778,73.5,98.6,5154.6,7.9,Sedentary,10,378863.10,1.2658,0.690650
5779,99.4,99.5,9107.8,3.7,Active,3,905315.32,0.8108,0.746750
5780,76.1,100.0,8486.8,7.2,Active,9,645845.48,1.2500,0.700000
5781,97.0,98.4,24553.8,6.0,Highly_Active,4,2381718.60,0.6667,0.798600
5782,84.9,98.8,18461.8,5.3,Active,3,1567406.82,0.5660,0.803950
5783,70.3,100.0,227.1,6.8,Active,6,15965.13,0.8824,0.775000
5784,58.2,97.8,9749.4,6.1,Highly_Active,10,567415.08,1.6393,0.619950
5785,74.9,96.3,4979.4,6.9,Sedentary,7,372957.06,1.0145,0.733950
5786,89.5,95.9,184.2,4.9,Highly_Active,8,16485.90,1.6327,0.627350
5787,85.5,97.7,19632.7,8.1,Active,1,1678595.85,0.1235,0.964550
5788,66.3,100.0,4643.0,0.0,Sedentary,3,307830.90,NULL,0.610000
5789,58.5,99.7,1331.7,5.5,Highly_Active,2,77904.45,0.3636,0.845050
5790,65.1,100.0,13968.0,5.3,Active,4,909316.80,0.7547,0.778750
5791,66.6,99.5,915.3,7.3,Active,7,60958.98,0.9589,0.761750
5792,72.4,97.5,5899.2,7.4,Highly_Active,9,427102.08,1.2162,0.697500
5793,66.8,94.1,455.2,7.5,Sedentary,5,30407.36,0.6667,0.807650
5794,72.6,98.1,4208.4,5.2,Sedentary,2,305529.84,0.3846,0.827400
5795,66.6,98.3,24273.9,5.5,Highly_Active,3,1616641.74,0.5455,0.809450
5796,71.3,98.5,10621.7,6.9,Active,2,757327.21,0.2899,0.892750
5797,55.4,96.6,17067.7,2.7,Highly_Active,3,945550.58,1.1111,0.697650
5798,63.6,97.1,4212.6,4.2,Sedentary,4,267921.36,0.9524,0.725900
5799,63.9,96.6,45621.2,6.9,Active,3,2915194.68,0.4348,0.855150
5800,61.1,98.8,2313.7,9.4,Highly_Active,8,141367.07,0.8511,0.807700
5801,57.7,98.7,4635.9,9.8,Sedentary,1,267491.43,0.1020,1.032300
5802,74.8,98.9,11723.3,4.9,Sedentary,4,876902.84,0.8163,0.759350
5803,55.2,95.1,11595.0,6.7,Highly_Active,5,640044.00,0.7463,0.781650
5804,72.5,97.1,21761.9,4.5,Highly_Active,5,1577737.75,1.1111,0.707150
5805,0.0,99.8,8809.6,7.6,Active,3,0.00,0.3947,0.894200
5806,67.3,98.9,11415.7,7.1,Highly_Active,2,768276.61,0.2817,0.901850
5807,75.5,98.8,9079.0,6.1,Sedentary,1,685464.50,0.1639,0.893950
5808,69.9,96.2,2757.6,5.1,Highly_Active,8,192756.24,1.5686,0.636050
5809,81.4,96.3,1683.2,6.7,Active,6,137012.48,0.8955,0.756450
5810,103.7,97.3,363.0,5.6,Sedentary,1,37643.10,0.1786,0.869200
5811,93.7,99.4,3740.5,5.4,Sedentary,3,350484.85,0.5556,0.810100
5812,75.6,98.1,19920.3,7.8,Highly_Active,2,1505974.68,0.2564,0.924900
5813,0.0,98.7,8211.8,6.1,Active,3,0.00,0.4918,0.833550
5814,84.8,100.0,16914.5,7.4,Active,6,1434349.60,0.8108,0.797500
5815,0.0,95.2,7876.6,5.4,Active,10,0.00,1.8519,0.583300
5816,77.6,96.7,6826.3,6.5,Highly_Active,6,529720.88,0.9231,0.750550
5817,65.9,96.9,1687.7,5.0,Highly_Active,10,111219.43,2.0000,0.575100
5818,66.0,98.8,6276.6,0.0,Active,2,414255.60,NULL,0.635200
5819,70.8,99.5,2575.1,6.8,Highly_Active,8,182317.08,1.1765,0.713000
5820,99.1,98.3,3927.2,8.6,Sedentary,1,389185.52,0.1163,0.985700
5821,67.7,94.6,405.5,3.0,Highly_Active,6,27452.35,2.0000,0.610900
5822,101.8,100.0,307.7,7.3,Active,3,31323.86,0.4110,0.883750
5823,85.6,91.5,5641.7,7.1,Highly_Active,2,482929.52,0.2817,0.872250
5824,59.7,100.0,3624.4,7.1,Active,9,216376.68,1.2676,0.696250
5825,107.4,96.6,4543.2,6.2,Highly_Active,6,487939.68,0.9677,0.738900
5826,74.8,99.6,1049.0,8.1,Active,1,78465.20,0.1235,0.972150
5827,66.3,94.2,11702.6,6.9,Active,4,775882.38,0.5797,0.815550
5828,78.1,98.0,1203.9,4.3,Active,6,94024.59,1.3953,0.673250
5829,63.5,99.9,18464.7,5.1,Active,7,1172508.45,1.3725,0.680850
5830,59.0,95.0,3493.1,6.6,Highly_Active,9,206092.90,1.3636,0.657500
5831,0.0,95.4,3686.3,4.9,Active,4,0.00,0.8163,0.745350
5832,56.7,95.0,34073.9,8.6,Highly_Active,1,1931990.13,0.1163,0.972500
5833,40.0,98.6,1250.7,7.0,Highly_Active,5,50028.00,0.7143,0.806900
5834,83.9,100.0,5193.6,6.6,Sedentary,9,435743.04,1.3636,0.677500
5835,55.3,94.7,1944.3,4.8,Highly_Active,10,107519.79,2.0833,0.558800
5836,94.5,99.9,5099.3,8.8,Active,6,481883.85,0.6818,0.849600
5837,73.2,100.0,6969.2,6.1,Active,7,510145.44,1.1475,0.718750
5838,55.8,97.6,11119.8,0.0,Active,7,620484.84,NULL,0.480400
5839,79.8,100.0,19097.2,7.5,Sedentary,1,1523956.56,0.1333,0.951250
5840,67.7,97.5,14715.3,9.6,Active,7,996225.81,0.7292,0.840000
5841,95.3,99.8,25833.4,5.9,Active,2,2461923.02,0.3390,0.860450
5842,74.5,93.8,4227.9,7.9,Highly_Active,3,314978.55,0.3797,0.881450
5843,83.4,94.8,18619.4,3.8,Highly_Active,8,1552857.96,2.1053,0.581700
5844,77.6,100.0,6737.4,8.1,Highly_Active,6,522822.24,0.7407,0.823750
5845,76.7,96.7,3402.4,9.9,Highly_Active,10,260964.08,1.0101,0.758050
5846,77.5,100.0,2144.9,8.0,Sedentary,7,166229.75,0.8750,0.790000
5847,87.1,98.5,167.7,6.4,Sedentary,2,14606.67,0.3125,0.874000
5848,88.3,98.9,7083.2,5.1,Active,10,625446.56,1.9608,0.586850
5849,49.4,99.0,2084.8,8.2,Sedentary,6,102989.12,0.7317,0.823500
5850,77.0,99.9,3567.2,5.5,Active,4,274674.40,0.7273,0.785850
5851,103.8,96.0,9144.8,0.0,Active,3,949230.24,NULL,0.594000
5852,45.9,95.6,6017.2,4.8,Active,7,276189.48,1.4583,0.652400
5853,64.1,99.8,8713.4,5.4,Highly_Active,3,558528.94,0.5556,0.811700
5854,74.4,95.6,13865.9,6.1,Highly_Active,8,1031622.96,1.3115,0.671150
5855,87.8,100.0,2539.8,3.3,Sedentary,2,222994.44,0.6061,0.763750
5856,86.0,99.0,8970.5,4.5,Sedentary,10,771463.00,2.2222,0.564750
5857,63.1,98.5,13888.1,9.0,Sedentary,9,876339.11,1.0000,0.761500
5858,90.3,99.3,446.8,8.8,Active,7,40346.04,0.7955,0.817200
5859,89.7,99.1,14587.6,6.2,Sedentary,3,1308507.72,0.4839,0.838900
5860,83.6,96.3,5843.0,9.4,Highly_Active,7,488474.80,0.7447,0.827700
5861,115.6,99.1,1475.7,7.4,Active,3,170590.92,0.4054,0.883900
5862,96.6,100.0,7876.1,3.8,Highly_Active,1,760831.26,0.2632,0.812500
5863,58.0,96.5,2976.4,8.9,Highly_Active,4,172631.20,0.4494,0.899750
5864,71.8,100.0,1256.9,4.5,Highly_Active,9,90245.42,2.0000,0.598750
5865,66.8,98.9,6511.3,5.0,Active,6,434954.84,1.2000,0.703100
5866,48.8,96.1,10364.6,0.0,Active,5,505792.48,NULL,0.534400
5867,66.7,94.8,4250.6,6.0,Highly_Active,8,283515.02,1.3333,0.664200
5868,80.7,98.7,2930.7,7.6,Highly_Active,2,236507.49,0.2632,0.919800
5869,73.2,98.7,18698.0,6.3,Sedentary,3,1368693.60,0.4762,0.841050
5870,82.7,97.4,8483.1,7.2,Active,6,701552.37,0.8333,0.779600
5871,72.2,100.0,519.0,6.6,Active,4,37471.80,0.6061,0.827500
5872,84.6,99.4,1648.6,8.3,Highly_Active,6,139471.56,0.7229,0.828850
5873,95.5,99.0,3119.9,7.5,Active,9,297950.45,1.2000,0.707250
5874,84.5,98.0,12337.9,7.1,Highly_Active,5,1042552.55,0.7042,0.808250
5875,88.0,98.2,134.1,6.9,Active,6,11800.80,0.8696,0.771550
5876,76.4,100.0,21101.6,9.3,Active,6,1612162.24,0.6452,0.868750
5877,106.4,98.5,6014.8,4.4,Highly_Active,9,639974.72,2.0455,0.589000
5878,68.7,96.4,11396.9,7.3,Sedentary,10,782967.03,1.3699,0.659350
5879,71.3,100.0,5214.7,5.7,Active,5,371808.11,0.8772,0.763750
5880,63.5,99.7,535.4,5.2,Sedentary,7,33997.90,1.3462,0.683800
5881,90.7,100.0,12142.0,6.3,Highly_Active,8,1101279.40,1.2698,0.696250
5882,88.0,98.9,1706.3,6.7,Sedentary,3,150154.40,0.4478,0.856850
5883,68.4,94.6,2051.2,6.0,Active,7,140302.08,1.1667,0.693400
5884,63.0,97.1,905.0,6.4,Active,2,57015.00,0.3125,0.868400
5885,99.1,97.1,8027.8,6.2,Active,6,795554.98,0.9677,0.740900
5886,72.2,98.1,4601.6,0.0,Active,7,332235.52,NULL,0.482400
5887,78.2,99.2,5336.8,6.4,Sedentary,4,417337.76,0.6250,0.816800
5888,91.7,94.5,8292.6,7.0,Active,4,760431.42,0.5714,0.820500
5889,84.2,100.0,12236.2,5.7,Active,2,1030288.04,0.3509,0.853750
5890,82.5,98.7,9960.4,8.3,Active,9,821733.00,1.0843,0.736050
5891,74.5,98.1,851.6,4.3,Highly_Active,5,63444.20,1.1628,0.703650
5892,64.5,100.0,3004.6,7.9,Active,9,193796.70,1.1392,0.726250
5893,77.0,100.0,1291.0,4.6,Active,9,99407.00,1.9565,0.602500
5894,71.2,95.2,348.7,6.2,Highly_Active,10,24827.44,1.6129,0.613300
5895,68.7,96.9,2866.1,6.8,Highly_Active,1,196901.07,0.1471,0.912600
5896,79.2,96.2,570.8,8.4,Active,1,45207.36,0.1190,0.969800
5897,92.3,99.3,309.5,6.9,Highly_Active,8,28566.85,1.1594,0.715950
5898,59.8,97.2,2083.0,7.5,Highly_Active,4,124563.40,0.5333,0.850050
5899,75.2,96.8,8449.0,3.3,Active,1,635364.80,0.3030,0.780950
5900,95.5,100.0,13854.7,7.2,Highly_Active,3,1323123.85,0.4167,0.880000
5901,45.9,97.7,5090.7,7.7,Sedentary,9,233663.13,1.1688,0.709550
5902,40.6,99.8,6372.1,6.9,Sedentary,5,258707.26,0.7246,0.807950
5903,76.0,91.8,128.8,5.6,Highly_Active,2,9788.80,0.3571,0.817200
5904,65.1,96.7,24257.0,3.1,Active,10,1579130.70,3.2258,0.503050
5905,75.6,96.2,9334.9,3.3,Sedentary,2,705718.44,0.6061,0.748550
5906,57.4,97.0,1061.9,5.9,Sedentary,9,60953.06,1.5254,0.639250
5907,68.5,96.5,2988.1,7.1,Sedentary,7,204684.85,0.9859,0.742250
5908,69.6,98.6,478.4,5.6,Sedentary,10,33296.64,1.7857,0.604400
5909,71.6,96.0,24.0,7.0,Sedentary,8,1718.40,1.1429,0.706500
5910,67.3,95.7,3090.1,8.5,Highly_Active,4,207963.73,0.4706,0.881550
5911,53.1,100.0,3969.1,6.3,Sedentary,8,210759.21,1.2698,0.696250
5912,67.3,96.6,11268.0,4.1,Highly_Active,6,758336.40,1.4634,0.660150
5913,51.3,99.5,1205.4,7.0,Highly_Active,8,61837.02,1.1429,0.720500
5914,71.4,99.2,572.7,6.1,Sedentary,4,40890.78,0.6557,0.805550
5915,64.2,98.4,6077.3,5.6,Active,10,390162.66,1.7857,0.603600
5916,86.0,95.9,3749.5,6.4,Sedentary,3,322457.00,0.4688,0.833600
5917,76.3,98.4,5985.9,6.9,Sedentary,8,456724.17,1.1594,0.712350
5918,78.0,98.2,20850.7,2.7,Active,6,1626354.60,2.2222,0.614050
5919,74.3,95.7,3306.2,5.7,Sedentary,7,245650.66,1.2281,0.686550
5920,84.8,98.8,2051.6,5.7,Active,3,173975.68,0.5263,0.818950
5921,87.1,95.6,4730.6,0.0,Active,2,412035.26,NULL,0.622400
5922,40.8,97.2,22090.2,6.5,Active,4,901280.16,0.6154,0.812550
5923,84.9,93.7,17442.5,7.5,Active,10,1480868.25,1.3333,0.656050
5924,83.8,95.6,10867.6,6.7,Sedentary,10,910704.88,1.4925,0.633650
5925,87.2,98.6,4245.9,5.9,Active,4,370242.48,0.6780,0.795650
5926,63.3,96.4,54.7,5.6,Active,10,3462.51,1.7857,0.595600
5927,67.1,95.7,2424.0,5.9,Highly_Active,10,162650.40,1.6949,0.604050
5928,79.4,100.0,14268.2,7.1,Sedentary,7,1132895.08,0.9859,0.756250
5929,62.1,99.1,5539.5,0.0,Highly_Active,8,344002.95,NULL,0.456400
5930,81.3,97.3,6390.3,2.7,Active,1,519531.39,0.3704,0.760450
